@relation recipes
@attribute "1" numeric
@attribute "2" numeric
@attribute "3" numeric
@attribute "5" numeric
@attribute "u" numeric
@attribute "a" numeric
@attribute "o" numeric
@attribute "ss" numeric
@attribute "lassen" numeric
@attribute "salz" numeric
@attribute "geben" numeric
@attribute "minuten" numeric
@attribute "hren" numeric
@attribute "ca" numeric
@attribute "sch" numeric
@attribute "pfeffer" numeric
@attribute "schneid" numeric
@attribute "knoblauc" numeric
@attribute "oliven" numeric
@attribute "servi" numeric
@attribute "wasser" numeric
@attribute "ber" numeric
@attribute "tomaten" numeric
@attribute "mehl" numeric
@attribute "backen" numeric
@attribute "zucker" numeric
@attribute "abschmec" numeric
@attribute "rzen" numeric
@attribute "st" numeric
@attribute "butter" numeric
@attribute "anbrat" numeric
@attribute "se" numeric
@attribute "kochen" numeric
@attribute "teig" numeric
@attribute "gro" numeric
@attribute "dazugeb" numeric
@attribute "fein" numeric
@attribute "kr" numeric
@attribute "hei" numeric
@attribute "erhitz" numeric
@attribute "ssel" numeric
@attribute "hacken" numeric
@attribute "pfanne" numeric
@attribute "backof" numeric
@attribute "legen" numeric
@attribute "stellen" numeric
@attribute "min" numeric
@attribute "verteil" numeric
@attribute "nehmen" numeric
@attribute "ofen" numeric
@attribute italian {1,0}
@data
{ 0 0.014637628715165217,1 0.007043026426219942,2 0.008918439492495926,3 0.00861325304084556,4 0.0007872623099885403,5 0.0008764066987515486,7 0.0013813336178151916,8 0.0019649265915824433,11 0.008331364587297033,12 0.00423881720987754,13 0.004911598123916043,16 0.01038222834339189,24 0.015557191097205252,33 0.008713323063254967,44 0.019155827090915314,45 0.009754348379549504,50 1}
{ 4 0.00027623238946966323,5 0.002152577856582751,6 0.009456902972985471,7 0.0033927492367390667,10 0.004351777023560622,18 0.015017407695815674,45 0.011979024325762548,50 0}
{ 2 0.008323876859662866,3 0.008039036171455858,4 0.0007347781559893042,5 0.003271918342005782,6 0.0008984057824336199,7 0.0012892447099608455,8 0.005501794456430841,9 0.0032059365081068643,11 0.0038879701407386158,12 0.007912458791771408,14 0.0046611961004411045,15 0.004818416430168544,26 0.007300658419789189,28 0.007593386098296529,29 0.015535104805639504,31 0.007901703416258366,32 0.007947120065483851,36 0.008471729821871029,46 0.00916000668216098,50 1}
{ 0 0.004533778805582147,1 0.004362936724207044,4 0.0005573538477794976,5 0.0016287204136090727,6 0.002981435118695641,7 0.004278466957834664,8 0.0024344223258543542,9 0.004255667931115306,10 0.008780576649308158,14 0.0030937142259564853,15 0.00639612800464851,16 0.006431468885287012,17 0.006982059405674724,18 0.0037875762772632453,19 0.004064499801634035,20 0.008678278076541852,22 0.014216412480074566,25 0.004818599012408707,26 0.004845569747647692,38 0.005723533472423239,39 0.0057576964884695925,46 0.006079650452761712,48 0.006193254211214564,50 1}
{ 2 0.004001863874837916,4 0.0006055863922988772,5 0.0015730376644258566,6 0.001295777570817721,7 0.0012396583749623514,8 0.005290186977337347,9 0.0015413156288975308,11 0.001869216413816642,12 0.001902033363406588,13 0.0022039222350905318,16 0.004658692205368156,20 0.0031430943033629146,23 0.0034903954384755374,24 0.0034903954384755374,25 0.0034903954384755374,27 0.0036301206249809486,28 0.007301332786823584,44 0.00859556343823123,49 0.00448613926837978,50 0}
{ 0 0.007534073603393861,1 0.007250174262285235,4 0.0004630954764638472,5 0.0009021833663618884,9 0.003535959383941394,11 0.008576404722217533,12 0.004363488304285702,14 0.00514102511078063,16 0.005343794000275238,23 0.00800737777062035,24 0.0160147555412407,25 0.00800737777062035,28 0.008375058196650582,33 0.01793919454199552,40 0.00956793681172153,44 0.00985961688502994,45 0.01004124097894802,49 0.010291731262753612,50 1}
{ 1 0.008963851815189017,4 0.00028627720363219643,5 0.002230853415003942,6 0.002450197588455327,7 0.003516121936256851,10 0.004510023460781008,16 0.006606872582158476,17 0.007172479207647671,18 0.0077817476241953945,20 0.008914958387720266,31 0.010775050113079587,36 0.011552358848005947,38 0.011759259679705926,48 0.012724322288495375,50 0}
{ 2 0.012005591624513747,3 0.011594763708830563,4 0.0007569829903735964,6 0.001295777570817721,7 0.0018594875624435272,8 0.005290186977337347,10 0.0047702171219799125,12 0.01141220018043953,20 0.009429282910088745,25 0.010471186315426612,27 0.010890361874942847,28 0.010951999180235377,32 0.01146219240214017,38 0.01243767850738127,46 0.013211548099270644,47 0.013375314463165444,48 0.013458417805139341,50 1}
{ 1 0.0033311611475364596,4 0.0004787405939119502,5 0.0024871000910516926,6 0.001365819601672733,7 0.003266667339427818,8 0.0009293571716943988,9 0.0032492599744326327,11 0.007881020555551248,12 0.0020048459776447823,15 0.0024417650828556813,20 0.00993897387820165,26 0.0036996579830012783,31 0.004004241596076874,35 0.004293106328650859,38 0.004369995151242067,43 0.004475751540044743,44 0.009060188488946432,48 0.004728633282886795,50 0}
{ 0 0.005821784148077075,2 0.007094213232667215,4 0.0008051546352155526,5 0.000697141692188732,6 0.003828433731961448,7 0.002197576210160532,8 0.0015630097887587616,9 0.002732332251227441,11 0.006627221830804458,12 0.003371786416948043,13 0.011720859159345101,15 0.004106604912075464,16 0.004129295363849048,19 0.005219187245280069,26 0.006222152062320332,27 0.006435213835193501,30 0.006620073070585016,31 0.013468812641349486,35 0.02166067284001115,36 0.007220224280003717,37 0.007262953244473114,39 0.014786811436296909,41 0.01487533516092246,42 0.00743766758046123,50 0}
{ 0 0.007318814357582608,1 0.007043026426219942,4 0.0006747962657044631,5 0.0017528133975030973,7 0.0013813336178151916,11 0.0041656822936485165,12 0.00847763441975508,13 0.004911598123916043,23 0.007778595548602626,24 0.007778595548602626,25 0.015557191097205252,29 0.016644755148899466,34 0.00881503365072565,43 0.009463017541808885,49 0.00999768179810351,50 0}
{ 4 0.00042554719458840016,5 0.0033161334547355896,6 0.006070309340767702,7 0.003484445162056339,8 0.006195714477962658,9 0.0021661733162884216,11 0.0026270068518504156,15 0.003255686777140908,16 0.0065473512075444355,18 0.003855820894871592,21 0.004824188018764042,31 0.005338988794769166,32 0.005369675719921521,36 0.005724141771534478,41 0.005896529252978272,50 1}
{ 4 0.0016288185723900832,5 0.0021154644452623587,8 0.004742926255543828,12 0.04092651099192107,14 0.012054817501140788,19 0.01583753370981538,25 0.018775920289730477,36 0.021909646091045763,46 0.0236896724538646,50 1}
{ 0 0.005227724541130434,1 0.005030733161585673,4 0.00040166444387170424,5 0.002504019139290139,6 0.0027502217829600607,7 0.002960000609603982,8 0.0014035189939874593,9 0.0024535228378368855,12 0.0030277265784839566,15 0.007375127189033485,16 0.011123816082205596,17 0.004025370983883897,21 0.005464131327375598,30 0.005944555410321238,31 0.018141666006715632,34 0.0062964526076611784,40 0.006638976563235346,42 0.02003616572695678,47 0.007097105633516357,48 0.007141201284359649,50 1}
{ 0 0.012495536708067868,1 0.004008226421425984,4 0.0007680607902327222,5 0.0014963041198197172,6 0.0021912336156917557,7 0.002358374469440571,8 0.0033547527173358785,9 0.0019548393342115025,10 0.008066708629039203,11 0.0023707135004503756,12 0.012061674987456413,16 0.002954292618038343,18 0.003479643246591437,21 0.004353535529128526,26 0.0044516209876763356,29 0.004736312440743752,31 0.0048181118391819305,32 0.004845804917977958,34 0.005016685817486143,37 0.005196259231818163,39 0.010579182165805919,43 0.005385457137614813,47 0.005654604488492709,50 1}
{ 4 0.00047235738599312415,5 0.0036809081347565042,6 0.004042826020951289,7 0.0019338670649412682,8 0.0027508972282154205,9 0.004808904762160296,10 0.009922051613718218,16 0.007267559840374324,17 0.007889727128412438,18 0.008559922386614934,26 0.010950987629683785,28 0.011390079147444792,42 0.013090294941611765,50 1}
{ 4 0.00013573488103250694,5 0.0010577322226311794,7 0.0033342535602435656,11 0.0050275475957826925,13 0.005927790839209017,23 0.009387960144865239,24 0.018775920289730477,25 0.009387960144865239,29 0.010044248796749679,35 0.021909646091045763,45 0.01177248942359423,49 0.02413233537473261,50 0}
{ 1 0.002900069704914094,3 0.007093267210108108,4 0.0005094050241102319,5 0.0028869867723580428,6 0.001981777461250632,7 0.004550275446920631,8 0.002427262260190077,9 0.0014143837535765577,10 0.0014591252373115026,11 0.006861123777774027,13 0.002022422756906606,15 0.0021257719544861223,16 0.00427503520022019,17 0.0046410159578896696,18 0.005035248462714667,20 0.008652753729257907,22 0.00944973300146133,25 0.00320295110824814,27 0.0033311695146884,33 0.0035878389083991045,34 0.003629719738534091,36 0.007475055725180319,37 0.0037596463853743177,38 0.003804466366963682,39 0.0038271747246886117,42 0.007700173495065744,45 0.004016496391579208,50 1}
{ 0 0.012649802593352655,1 0.0030432830236752834,2 0.0038536466942883634,4 0.0003401750722172705,5 0.0007573885050939309,6 0.001247785808935583,7 0.0005968725509077988,8 0.005094254126324852,9 0.0029684597297285776,10 0.0030623616091722894,11 0.005399958528803633,12 0.0018315876832804181,13 0.008489181942570938,20 0.003026683403238362,23 0.0033611215333468137,25 0.0033611215333468137,29 0.0035960890753795145,33 0.007530032276887009,43 0.004088958197077913,44 0.0041386046184076295,45 0.004214841892397934,50 0}
{ 2 0.007344597229114292,4 0.0007409527623421556,5 0.0014434933861790214,6 0.0007927109845002528,8 0.0016181748401267178,10 0.0029182504746230052,11 0.0034305618888870134,12 0.003490790643428562,13 0.004044845513813212,15 0.004251543908972245,21 0.006299822000974219,28 0.006700046557320465,29 0.020561168125111107,30 0.006853722708370369,31 0.006972091249639733,35 0.007475055725180319,37 0.007519292770748635,42 0.02310052048519723,44 0.007887693508023952,47 0.008182545318642388,50 0}
{ 3 0.008259283737797113,4 0.00043137660821289874,5 0.0008403899851042247,6 0.003692078557946383,7 0.0026491329656729698,8 0.001884176183709192,9 0.0032937703850412984,10 0.0033979628814103484,13 0.004709751625672918,15 0.004950427839214257,17 0.005403922690693451,19 0.012583245961223177,23 0.00745892723838608,27 0.0077575180479044934,29 0.01596072411538305,32 0.008164849382346422,46 0.018821931538686942,50 1}
{ 4 0.0005964108409004093,5 0.002788566768754928,6 0.0030627469855691587,7 0.001465050806773688,11 0.004418147887202972,12 0.00449571522259739,17 0.00597706600637306,19 0.006958916327040091,26 0.008296202749760442,42 0.00991689010728164,50 1}
{ 0 0.010045431471191815,1 0.01450034852457047,4 0.0001543651588212824,5 0.0012029111551491844,6 0.001321184974167088,7 0.0018959481028835961,8 0.004045437100316795,11 0.005717603148145022,13 0.003370704594844343,20 0.009614170810286562,24 0.005338251847080234,33 0.02391892605599403,37 0.006266077308957196,43 0.006494227724770804,44 0.01971923377005988,46 0.02694119612400288,49 0.01372230835033815,50 1}
{ 2 0.00945895097688962,4 0.0007156930090804911,5 0.0009295222562516426,6 0.0010209156618563862,8 0.0020840130516783487,9 0.0036431096683032546,10 0.0037583528839841736,11 0.004418147887202972,13 0.010418541474973425,25 0.00825002558185127,26 0.008296202749760442,36 0.019253931413343247,41 0.00991689010728164,42 0.00991689010728164,50 0}
{ 0 0.006954529480055873,1 0.006692468549801755,2 0.002824845088120882,4 0.0005699636633401196,5 0.004163923229362561,6 0.00121955536076962,7 0.0035002118822466395,8 0.0006223749385102762,9 0.0010879875027511982,10 0.002244808057402312,11 0.0026388937606823186,12 0.002685223571868125,13 0.004667129439015244,16 0.0016442443077769964,23 0.004927617089612524,24 0.004927617089612524,25 0.002463808544806262,27 0.0025624380882218467,29 0.005272094391054131,33 0.013799380416919632,35 0.0028750214327616613,38 0.0029265125899720634,39 0.0029439805574527785,44 0.003033728272316905,47 0.006294265629724915,49 0.006333373084771454,50 0}
{ 4 0.0005046553269157309,5 0.004719112993277571,6 0.0008638517138784805,8 0.003526791318224898,9 0.015413156288975306,13 0.0044078444701810635,18 0.0054871297350095735,31 0.007597791746402274,36 0.008145894059491373,37 0.01638820219265728,43 0.008492451640084896,46 0.008807698732847095,47 0.008916876308776961,49 0.00897227853675956,50 0}
{ 0 0.004533778805582147,2 0.005524697030749689,4 0.0005573538477794976,5 0.0010858136090727151,7 0.003422773566267731,10 0.004390288324654079,20 0.008678278076541852,21 0.014216412480074566,34 0.00546064031460881,38 0.005723533472423239,44 0.005933220780372,45 0.0060425166952961535,50 0}
{ 4 0.0007569829903735964,5 0.0011797782483193926,7 0.0018594875624435272,12 0.017118300270659297,24 0.010471186315426612,25 0.020942372630853225,29 0.022406401161980054,33 0.011729473354381688,43 0.012738677460127346,46 0.013211548099270644,49 0.013458417805139341,50 1}
{ 4 0.0007872623099885403,5 0.0030674234456304207,6 0.0033690216841260746,7 0.0024173338311765853,9 0.00601113095270037,15 0.00903453080656602,16 0.01816889960093581,17 0.009862158910515548,18 0.010699902983268669,22 0.026774243504140434,26 0.01368873453710473,31 0.014815693905484435,35 0.01588449341600818,50 1}
{ 4 0.0010019702127126876,5 0.002230853415003942,6 0.002450197588455327,7 0.0017580609681284254,8 0.0050016313240280365,10 0.009020046921562016,11 0.005301777464643566,50 1}
{ 4 0.0006560519249904502,5 0.002556186204692017,6 0.004211277105157593,7 0.008057779437255283,8 0.0028655179460577293,9 0.005009275793916974,10 0.005167735215478238,11 0.006074953344904086,12 0.006181608431071411,15 0.00752877567213835,18 0.004458292909695278,23 0.011343785175045496,27 0.011797892031188084,30 0.00606840031470293,31 0.012346411587903694,38 0.006737075858164854,50 1}
